,ID,TARGET
337,811792969,0
338,814358764,0
339,3300267925,0
340,434035933,2
341,1395989573,0
342,4434032627,0
343,491949348,0
344,1153751776,0
345,1033207660,0
346,1154207262,0
347,1145532856,0
348,1154264335,0
349,1154298399,0
350,7394506170,0
351,10452570992,0
352,76991911,1
353,760496048,0
354,1034515588,0
355,1051437032,0
356,3152134567,0
357,1410135924,0
358,1144716782,0
359,1144027388,0
360,1138003309,0
361,1131902859,0
362,1164928549,0
363,1143090678,0
364,359992327,0
365,3425520264,0
366,123386518,0
367,123378378,0
368,1134529461,0
369,1154287912,0
370,124480289,0
371,1138963229,0
372,6441099978,0
373,1154266545,0
374,1152895244,0
375,1153489595,0
376,1153926447,0
377,636958500,0
378,1153900862,0
379,734771334,0
380,1410546026,0
381,717051277,0
382,7438938642,1
383,6406063437,0
384,1150976671,0
385,10393765470,0
386,7410328779,0
387,1147316462,0
388,448810322,0
389,1402384388,0
390,1146558902,0
391,1153922025,0
392,105363926,2
393,1151039723,0
394,742363784,0
395,7427702100,0
396,725105573,0
397,628946300,0
398,10446936645,0
399,750882339,0
400,648548107,0
401,1033310793,0
402,515792884,0
403,6396815688,0
404,1154275391,0
405,640226687,0
406,360622676,0
407,3424413006,0
408,121194710,0
409,10432908242,0
410,3411749186,0
411,1145819890,0
412,1135941525,0
413,1036838070,2
414,1154252441,0
415,1154174941,0
416,634376173,0
417,346188128,0
418,10154391062,0
419,1152585811,0
420,1125132138,2
421,1033936162,0
422,1146430464,0
423,1011398615,0
424,1038268856,0
425,634142419,0
426,5123241829,0
427,1037715907,1
428,574956239,0
429,1413356378,0
430,1153051762,0
431,5116884572,0
432,366962358,0
433,10151396830,0
434,713544291,0
435,1154283725,0
436,1065735790,0
437,3104524270,0
438,1420241019,0
439,564380157,0
440,3151441283,0
441,333649912,0
442,599665369,0
443,87919425,0
444,1145970503,0
445,5124100679,0
446,1032007954,0
447,121204221,0
448,1153870697,0
449,584957698,0
450,120835598,0
451,5115121812,0
452,5396291388,0
453,563909407,0
454,334925762,1
455,580618711,0
456,1149090846,1
457,1152798504,2
458,760352716,0
459,7417562836,0
460,7296583633,0
461,732148544,0
462,616685828,0
463,465444100,0
464,1153145044,0
465,452064468,0
466,1045729229,0
467,8299385257,0
468,642402915,0
469,615266718,0
470,639470759,0
471,746026213,0
472,634870218,1
473,1019751159,0
474,3409335468,0
475,335304365,0
476,713896975,0
477,87577723,0
478,647573685,0
479,742537857,0
480,817672221,0
481,65839616,1
482,633668761,0
483,635770689,0
484,634636096,0
485,86169400,0
486,713166674,0
487,623046579,0
488,8213036493,0
489,630447247,0
490,1414239576,0
491,1010084284,0
492,125233687,0
493,449961145,0
494,450201551,0
495,1012859007,0
496,820802001,0
497,85821574,0
498,817420254,0
499,86817959,0
500,1010823837,2
501,819025916,0
502,10445715690,0
503,8165067996,2
504,816558843,0
505,429072045,0
506,1143633491,0
507,1154332922,0
508,76995899,0
509,1152301599,0
510,77698928,0
511,725591245,0
512,1428703649,0
513,116982954,0
514,1144034471,0
515,146165540,0
516,1153125864,0
517,110666921,0
518,1152990546,0
519,1143298671,0
520,1153990240,0
521,1153601678,1
522,1035332346,0
523,16800144,0
524,15668337,0
525,346049485,0
526,155453783,0
527,632255836,0
528,648193731,0
529,623629187,0
530,1010361950,0
531,1406858588,0
532,1455960283,0
533,1153227632,0
534,1153220037,0
535,1145820286,0
536,6164974321,0
537,7454718934,0
538,1134621230,0
539,638656700,0
540,1148710846,0
541,107556810,0
542,6377662431,0
543,7437911224,0
544,6386150925,0
545,1132984841,0
546,10154178035,0
547,1152578505,0
548,1420462235,0
549,10444739497,1
550,1138934415,0
551,1152572591,0
552,10445587968,0
553,10427089371,0
554,1153945080,0
555,1154347351,0
556,1027908926,2
557,632409312,0
558,7394257037,0
559,7407522038,0
560,1153878848,0
561,1153820025,0
562,79072083,0
563,734358360,0
564,638166082,0
565,486029772,0
566,1050020461,2
567,737908422,0
568,10124976901,0
569,5388162988,0
570,1031443303,0
571,7410825198,0
572,7409994287,0
573,649051937,0
574,7418475748,0
575,123375881,0
576,123380126,0
577,628395332,0
578,1151272235,0
579,10447189465,0
580,1154018757,0
581,1140378584,2
582,734687806,0
583,1153082849,0
584,1153417067,0
585,1153071793,0
586,337917429,0
587,1035353315,0
588,1154215516,0
589,1037511015,0
590,1154124801,0
591,3112407904,0
592,6407691513,0
593,3212935311,0
594,3101542299,0
595,629972421,0
596,1153947645,1
597,1152421077,0
598,336091659,0
599,646304794,0
600,1063787088,0
601,382223431,0
602,639942497,2
603,374646591,1
604,155064636,0
605,1153448343,0
606,1064911838,0
607,1146874726,0
608,3110438235,0
609,374480222,0
610,1153026752,0
611,10151571454,0
612,1410726659,0
613,1143769513,0
614,361585025,0
615,3404285127,2
616,1147044164,0
617,590532719,0
618,1152643695,0
619,1134689466,0
620,5124422477,0
621,5119547306,0
622,3151561108,0
623,1064192870,0
624,1379888353,0
625,1127339943,0
626,1380581873,0
627,634795762,0
628,637731143,0
629,647710172,2
630,69705176,0
631,642840720,0
632,719148629,0
633,738888218,0
634,644170649,0
635,1154150422,0
636,643840853,1
637,1125864515,0
638,65838747,0
639,643406307,2
640,65224879,0
641,612905122,0
642,634302371,0
643,630433103,0
644,812144913,0
645,1036209685,0
646,8437784040,0
647,736190517,0
648,810537687,0
649,8403344867,0
650,821652654,0
651,1040898302,0
652,10298066193,0
653,818229969,0
654,830719139,0
655,377989229,0
656,635770750,0
657,1035508472,0
658,747669339,0
659,829488169,0
660,620331395,0
661,414987567,0
662,1011254405,0
663,85823318,0
664,811690885,0
665,107927374,0
666,108836474,2
667,88361565,0
668,373128695,2
669,89250539,0
670,1019753730,0
671,10444064550,2
672,450120581,0
673,437491529,0
674,821476656,0
675,88692129,0
676,1152398476,0
677,750785246,0
678,750305916,0
679,758743846,0
680,743096804,0
681,750693069,0
682,7299250178,0
683,760272700,1
684,752619419,0
685,1133047828,0
686,1150480269,0
687,562699448,0
688,528916394,0
689,561997600,0
690,117727369,0
691,16422498,0
692,1154305106,2
693,1148890752,0
694,127681653,0
695,1413840662,2
696,78810665,0
697,1151240350,0
698,3151908384,0
699,6379434409,0
700,10441639616,0
701,1154054762,0
702,632394868,0
703,1381583807,0
704,6165041003,0
705,1033003090,0
706,632580065,0
707,10430233485,0
708,632921290,0
709,7413030560,0
710,1380239191,2
711,728272423,0
712,1153037495,2
713,737201618,0
714,1148922839,0
715,1039979960,2
716,7435864305,0
717,1141640834,0
718,1394123150,2
719,1154241881,0
720,483742885,0
721,439780201,2
722,637452959,0
723,1141116048,0
724,1148477652,0
725,630979445,0
726,639527932,0
727,1150678066,0
728,7384789623,0
729,4108840401,0
730,646497755,2
731,1147954381,0
732,1154029144,0
733,1038901040,0
734,1057922674,0
735,633301743,0
736,648013514,0
737,10427412292,0
738,1395432178,2
739,1152495363,0
740,3164683998,0
741,334768232,0
742,1152508077,0
743,1152750506,0
744,336020538,0
745,1423865954,0
746,362630320,2
747,1152598533,0
748,1131009197,0
749,1152808420,0
750,395146085,0
751,1033086130,0
752,3116324887,0
753,1032669987,0
754,344988393,0
755,639526727,0
756,639623066,0
757,58913914,0
758,646926948,0
759,1435317549,0
760,1129555985,0
761,1387458262,0
762,1133593387,0
763,114245453,0
764,1149191740,0
765,1152402423,0
766,1150117889,0
767,3152145783,0
768,1438868168,2
769,1153023410,0
770,742362255,0
771,732813181,0
772,1060033697,0
773,3446601661,0
774,335191917,0
775,10213102890,0
776,587681402,0
777,335841383,0
778,571004710,0
779,571981811,0
780,3151440762,0
781,810658112,0
782,1145995385,0
783,398228735,0
784,370592802,0
785,5108554385,1
786,1142658567,1
787,1138256946,0
788,1300234904,0
789,1154151294,0
790,1035259745,2
791,1154312194,0
792,1149023150,0
793,1152422970,0
794,1452269650,0
795,395631889,0
796,580394562,0
797,639828462,0
798,7393844614,2
799,646090157,0
800,752358586,0
801,619358542,0
802,1150686396,0
803,643864939,0
804,636127826,0
805,1037132677,0
806,614857617,0
807,612319410,0
808,610357584,0
809,69706757,0
810,633161160,0
811,813424577,0
812,814805509,0
813,86355416,0
814,824192151,0
815,610364693,0
816,816034885,0
817,1019761770,0
818,812027264,0
819,1036465497,0
820,610856881,0
821,712484514,0
822,628940301,0
823,810036721,0
824,617750291,0
825,631904815,0
826,109175858,2
827,1018827340,0
828,633991614,0
829,712756372,0
830,629958195,0
831,451443454,0
832,435406452,0
833,810072312,0
834,109419506,0
835,10219824192,0
836,1010098539,0
837,826596114,0
838,825262382,0
839,820802696,0
840,3116556059,0
841,131858371,0
842,87598486,0
843,333331451,1
844,1150598481,0
845,1150571226,0
846,1148427131,0
847,819559019,0
848,810307513,0
849,467882961,0
850,821133481,0
851,831085310,0
852,85864555,0
853,462285411,0
854,85049738,0
855,86106974,0
856,819244641,0
857,87637330,0
858,1396284291,0
859,758871358,0
860,1153277252,0
861,749898878,0
862,7220411884,0
863,7418125417,0
864,7391064301,0
865,1419265785,0
866,398221633,0
867,368187297,0
868,3152218638,0
869,392359735,0
870,1153138347,0
871,131093045,0
872,1152304207,0
873,1154305651,0
874,1147834122,0
875,7393539900,0
876,1129349613,0
877,1141435015,0
878,19204811,0
879,338091927,0
880,6165034650,0
881,86638143,0
882,8299389817,0
883,6431517253,0
884,626302435,0
885,1389464970,0
886,6297766488,0
887,1152996358,2
888,1038333766,0
889,636465959,0
890,332641501,0
891,716545171,0
892,7439120340,0
893,1145376667,0
894,6386009146,0
895,727726426,0
896,16607817,0
897,1152643669,0
898,1132919891,0
899,7417395519,0
900,6431511710,0
901,469152233,0
902,753015066,0
903,757646511,0
904,1150775580,0
905,1442583965,1
906,6442315850,0
907,7411789422,0
908,1143220740,0
909,726664212,0
910,7412422316,0
911,395531999,0
912,123750879,0
913,751216421,0
914,5108236112,0
915,10444294750,0
916,1034299186,0
917,1072410484,0
918,639810762,0
919,810054175,0
920,10452580869,0
921,3213718868,0
922,10433207837,0
923,744227137,0
924,7424041637,0
925,1029425137,0
926,731284494,1
927,7403370736,0
928,1154266796,0
929,1035371040,2
930,1153540155,0
931,755201126,0
932,1152389852,0
933,3117707411,0
934,1032828303,0
935,1033852790,0
936,1154297091,0
937,1137147616,0
938,1152288253,0
939,1026302294,0
940,1152374411,0
941,648081843,0
942,3378318723,0
943,1380573802,1
944,1153881252,0
945,563278257,0
946,611987748,0
947,337258924,0
948,327351792,1
949,10395047169,0
950,373239839,0
951,1148724689,0
952,1153116691,0
953,384511020,0
954,1134298349,0
955,132498781,0
956,1143307627,2
957,1153923500,1
958,382218986,0
959,3393297498,0
960,10121838811,0
961,8165371630,0
962,89790717,0
963,59679075,0
964,398133203,0
965,1154356444,0
966,1152426818,0
967,1068189983,0
968,10151877659,0
969,332075356,0
970,10151498164,0
971,5417868965,0
972,1152523629,0
973,563291686,0
974,1132387455,0
975,564086710,0
976,568419407,0
977,5404228406,0
978,580334029,0
979,1152891922,0
980,121557038,0
981,641242631,0
982,1037654200,0
983,648074995,0
984,467622202,0
985,6449251111,0
986,643482307,0
987,630434738,0
988,635769712,0
989,613653226,0
990,647714639,0
991,1038771296,0
992,819420038,0
993,8299858791,0
994,641432758,0
995,820015274,0
996,87406346,0
997,640226889,0
998,88432525,1
999,69447822,0
1000,361514461,0
1001,109429685,0
1002,642191821,0
1003,7433072204,0
1004,610618897,0
1005,384576546,0
1006,1039625797,0
1007,641618240,0
1008,86107838,0
1009,10377482752,0
1010,10410574447,0
1011,821301091,0
1012,621956028,0
1013,611125319,0
1014,639838651,0
1015,1012005282,0
1016,108091448,0
1017,106406784,0
1018,814225886,0
1019,824950393,0
1020,1149101299,0
1021,106635632,0
1022,1152460690,0
1023,1427148521,0
1024,338093905,0
1025,89572966,0
1026,109925404,0
1027,88164870,0
1028,811800121,0
1029,822388609,0
1030,8297131718,0
1031,826720163,0
1032,818410122,0
1033,88450676,0
1034,8390489745,0
1035,85868794,0
1036,7400754044,0
1037,77716501,0
1038,1152638385,0
1039,74682159,0
1040,756446778,0
1041,718089041,0
1042,75581319,2
1043,1213828261,0
1044,3112444966,0
1045,3103880136,0
1046,1153593068,0
1047,1148249042,2
1048,1146068284,0
1049,10152932770,0
1050,1136974288,0
1051,129053560,0
1052,10152958009,0
1053,10444663309,0
1054,1154201771,0
1055,1153262454,0
1056,1390759895,0
1057,335154007,0
1058,65847105,0
1059,1128885026,0
1060,1153990122,0
1061,1152920177,0
1062,1045159873,0
1063,1400547336,2
1064,635864647,0
1065,1165766461,2
1066,1031735460,0
1067,7409218470,0
1068,1148658284,0
1069,15947849,0
1070,6379013095,0
1071,724544465,0
1072,7299718795,0
1073,1152580819,0
1074,1148298209,0
1075,7394511929,0
1076,1142195322,0
1077,1046683459,0
1078,67054908,0
1079,1148424518,0
1080,1141574577,0
1081,1143986213,0
1082,648666982,0
1083,7432537691,0
1084,731280910,0
1085,734686832,0
1086,4406493388,0
1087,1153577520,0
1088,1032831465,1
1089,6378010075,0
1090,1134490184,0
1091,1152424330,0
1092,647639220,0
1093,756164326,0
1094,6394766619,0
1095,3426952476,0
1096,1031973834,0
1097,1038761955,0
1098,637131742,0
1099,3414812663,0
1100,1152634925,0
1101,10435463890,0
1102,133012360,0
1103,1403503549,2
1104,1154238186,0
1105,1152376269,0
1106,1152585019,0
1107,1143032026,0
1108,1143672267,0
1109,1152616131,0
1110,1153833766,0
1111,1153839564,0
1112,1154344900,0
1113,1153217678,0
1114,10377712219,0
1115,647860029,0
1116,1147902738,0
1117,1134983428,2
1118,610859807,0
1119,3400350343,0
1120,630978318,0
1121,639046893,0
1122,1034961977,0
1123,59685020,0
1124,734135397,0
1125,1149239804,0
1126,1152431834,0
1127,1128790912,0
1128,1152650924,1
1129,1152627325,0
1130,8379812905,0
1131,1153526029,0
1132,1146629616,0
1133,363770659,0
1134,3104041182,0
1135,1135151691,0
1136,564456499,0
1137,5381770757,0
1138,335974326,0
1139,55487852,0
1140,360027884,0
1141,5108451909,0
1142,1152655798,0
1143,571042679,0
1144,334060927,0
1145,370585520,0
1146,5121750940,0
1147,1146977066,0
1148,593490698,0
1149,1153102487,0
1150,1138112048,0
1151,641304246,0
1152,7408359681,0
1153,634888204,0
1154,638948664,0
1155,1146917459,0
1156,1047206245,0
1157,633004515,0
1158,815736775,0
1159,8421493311,0
1160,818868343,0
1161,751026111,0
1162,398604150,0
1163,109118998,0
1164,737100371,0
1165,819855324,0
1166,637454445,0
1167,811997522,0
1168,1021349938,0
1169,78510449,0
1170,634794305,0
1171,822956773,0
1172,715548332,0
1173,7432773542,2
1174,753058528,0
1175,1149122128,0
1176,106819140,0
1177,457196725,0
1178,104804910,0
1179,87072835,0
1180,345621531,0
1181,815391878,0
1182,818376824,0
1183,831248180,2
1184,1146540180,0
1185,104983091,2
1186,1164554137,0
1187,8413556262,0
1188,829676395,0
1189,4453897241,0
1190,1033138258,0
1191,1130698714,1
1192,1139792020,0
1193,1152840938,0
1194,1381029645,0
1195,1146749456,0
1196,1153056823,0
1197,10124849010,0
1198,132439144,0
1199,1154300885,0
1200,1153220246,2
1201,1153630015,0
1202,19007264,0
1203,153502552,0
1204,1033001152,0
1205,1129756955,0
1206,621447730,2
1207,1153498162,0
1208,15835178,0
1209,1154266688,0
1210,1152894964,0
1211,1396277255,0
1212,729291586,0
1213,7394805569,0
1214,1152328329,1
1215,1145674506,0
1216,1136991451,0
1217,1152569554,0
1218,1149342474,0
1219,7453820464,0
1220,732368715,0
1221,632322057,0
1222,1152465518,0
1223,1383828105,0
1224,1133874741,0
1225,1154143159,0
1226,1044610870,0
1227,717617906,0
1228,725090314,0
1229,738030842,0
1230,5395450603,0
1231,617760498,0
1232,623044752,0
1233,7426799035,0
1234,1036044259,0
1235,3421372606,0
1236,7442318715,0
1237,633315706,0
1238,1034300602,0
1239,734206545,0
1240,718136227,0
1241,7440915516,0
1242,616174521,0
1243,1154275752,0
1244,647980829,0
1245,3104180441,0
1246,647154226,0
1247,756634304,0
1248,10448232171,0
1249,1032588751,2
1250,1154232356,0
1251,1153896417,0
1252,1152787194,0
1253,1152588405,0
1254,1042478337,0
1255,1153734838,0
1256,1152479494,0
1257,1153870351,0
1258,1151166638,0
1259,629976795,0
1260,1384097701,0
1261,633998801,0
1262,6438193164,0
1263,572391080,0
1264,10423830831,0
1265,56556934,0
1266,1069429182,0
1267,568335817,0
1268,727219455,0
1269,1149305399,0
1270,1152731161,0
1271,3430511662,0
1272,386964175,0
1273,5383740599,0
1274,1147275031,0
1275,5434531928,0
1276,1153034085,0
1277,815903649,0
1278,373096510,2
1279,3152060203,0
1280,567188887,2
1281,5108179677,0
1282,363815125,0
1283,1147540660,0
1284,10124059090,0
1285,1152305219,1
1286,566379033,2
1287,587679659,0
1288,1152703192,0
1289,565221572,0
1290,1034163638,0
1291,1384840138,2
1292,3152080979,0
1293,1126712529,0
1294,3151556434,0
1295,565995888,0
1296,5104658489,0
1297,569599609,0
1298,1139162153,1
1299,5105203039,2
1300,565216604,0
1301,759813275,0
1302,10220917007,0
1303,633142612,0
1304,625242299,0
1305,1154393930,2
1306,645767797,0
1307,644881407,0
1308,1034631747,2
1309,612911089,0
1310,823892998,0
1311,721815129,0
1312,1041246162,0
1313,644435870,0
1314,3413171650,0
1315,826390016,0
1316,611982936,0
1317,815726616,0
1318,89107352,0
1319,610859962,0
1320,86109077,0
1321,745510914,0
1322,67054682,0
1323,635767212,0
1324,737404787,0
1325,752103830,0
1326,642306162,0
1327,740173980,0
1328,637831658,0
1329,78231356,0
1330,86173864,0
1331,109860786,0
1332,732306943,0
1333,1013201967,0
1334,757054438,0
1335,714712016,0
1336,738030859,0
1337,108639425,0
1338,4213097525,0
1339,1150266271,0
1340,155452029,0
1341,10428646178,2
1342,823279883,1
1343,1427809846,1
1344,821912380,0
1345,108359296,0
1346,87009940,0
1347,810492576,0
1348,86168125,0
1349,1152438620,0
1350,829473266,0
1351,1129598334,0
1352,417957604,0
1353,636840804,0
1354,4388403437,0
1355,1027040402,0
1356,461283078,0
1357,822643799,0
1358,432939530,0
1359,459416008,0
1360,1014380968,0
1361,84925443,0
1362,1154285112,0
1363,361130022,0
1364,821944419,0
1365,344987710,1
1366,1063142787,2
1367,86308092,0
1368,5404322192,0
1369,88832073,0
1370,88622622,0
1371,5123922946,2
1372,3101297434,0
1373,86404599,0
1374,826400415,0
1375,523552710,2
1376,87767399,1
1377,529908721,0
1378,4396524302,0
1379,89101739,0
1380,88445369,0
1381,456965792,0
1382,563330356,0
1383,446463853,0
1384,1023352234,0
1385,87824645,0
1386,5424469578,0
1387,5112903100,0
1388,512876368,0
1389,580998992,0
1390,5413142789,0
1391,58918207,0
1392,5403943941,0
1393,436614240,0
1394,459423596,0
1395,87069271,0
1396,599606819,0
1397,1146631463,0
1398,1140339836,1
1399,1011464183,0
1400,89738150,0
1401,89710520,0
1402,1152560415,0
1403,441641423,0
1404,733056323,0
1405,360602492,0
1406,7394768696,0
1407,1081193642,0
1408,727698517,0
1409,10444015447,0
1410,5440559882,0
1411,1053190456,0
1412,567179934,0
1413,5386255045,0
1414,366879781,0
1415,463465234,0
1416,1039912231,0
1417,3151866848,0
1418,7436391616,0
1419,10433164734,0
1420,3152015696,0
1421,75748189,0
1422,5377436606,0
1423,733205927,0
1424,75412221,0
1425,3420565669,0
1426,1153013408,0
1427,722883466,0
1428,106256455,0
1429,571182665,0
1430,529949657,0
1431,5101953706,0
1432,518922575,0
1433,746989137,0
1434,571007040,0
1435,732891756,0
1436,750288008,1
1437,3433337064,0
1438,6377081311,0
1439,67053161,0
1440,567451418,0
1441,620858829,0
1442,329067409,0
1443,1024009170,0
1444,1153102654,0
1445,1148239045,0
1446,366944001,0
1447,1153628574,0
1448,1145432183,0
1449,334696594,2
1450,3383075915,1
1451,448364712,2
1452,471497567,0
1453,814598211,0
1454,8403786486,0
1455,361587921,0
1456,88837335,0
1457,3100973487,0
1458,360542576,0
1459,362642796,0
1460,8415076177,0
1461,333703111,0
1462,3379408771,0
1463,421622071,0
1464,334523235,0
1465,8392493071,0
1466,1032385089,0
1467,1010643377,1
1468,486225041,0
1469,4407746996,0
1470,820052904,0
1471,8446588347,0
1472,811226953,0
1473,370500711,0
1474,369465555,0
1475,817709235,0
1476,1394131888,0
1477,813457609,0
1478,57534020,0
1479,521034297,0
1480,435494605,0
1481,345978450,0
1482,333968669,0
1483,395482603,0
1484,472536265,0
1485,811141974,0
1486,335680068,0
1487,810904632,0
1488,3391953162,0
1489,811442261,1
1490,610361023,0
1491,447368538,0
1492,4103438458,0
1493,3110589858,0
1494,3116179417,0
1495,741088319,0
1496,461287067,0
1497,752610957,0
1498,438126410,0
1499,636134697,0
1500,643295285,0
1501,120840589,0
1502,435660664,0
1503,1153865904,0
1504,1144006556,2
1505,8440832890,0
1506,465610926,0
1507,1152627591,0
1508,634942085,0
1509,1152456414,0
1510,1154213793,0
1511,10439604984,0
1512,828996889,0
1513,458555545,0
1514,754876801,0
1515,750776246,0
1516,10377483098,0
1517,1153986420,1
1518,740687162,0
1519,8389212528,0
1520,8441148217,0
1521,76248219,0
1522,481744290,0
1523,376288692,2
1524,1148968455,0
1525,366835294,0
1526,450915354,0
1527,87828791,0
1528,46146381,0
1529,448914301,0
1530,3151924616,0
1531,1153939584,0
1532,485763127,0
1533,3106774229,0
1534,330762822,0
1535,111958139,0
1536,1068024279,1
1537,588181346,0
1538,107502176,0
1539,1014050271,1
1540,820356449,1
1541,8296726488,0
1542,826748073,0
1543,8398385783,0
1544,7296789568,0
1545,825205287,0
1546,824083246,0
1547,85173673,0
1548,824126090,2
1549,731836801,0
1550,754566481,0
1551,472806949,1
1552,8393274514,0
1553,108990535,0
1554,1147520754,0
1555,820569632,0
1556,817488305,0
1557,344666283,0
1558,86349481,0
1559,10401627615,0
1560,5114873747,0
1561,831461908,0
1562,336158066,0
1563,4398754254,0
1564,389255249,0
1565,463657307,0
1566,810738905,0
1567,84918024,2
1568,4405499739,0
1569,4387506068,0
1570,1152753265,0
1571,5421290081,0
1572,814238635,0
